"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"fragrant-sweep-328","2022-01-26T03:38:05.000Z","20","2022-01-26T03:38:25.000Z","f5t6ej48","-","finished","2022-01-26T03:38:25.000Z","","128","0.1","50","64","af","3","0.695639346196967","1.048906765200875","0.7133722023697574","1.053460270166397"
"flowing-sweep-800","2022-01-26T17:05:52.000Z","47","2022-01-26T17:06:39.000Z","mcixlrp9","-","finished","2022-01-26T17:06:39.000Z","","256","0.4","50","512","hy","3","0.31015318845742784","2.2189950048923492","0.3761895876096287","2.060713052749634"
"flowing-sweep-7","2022-01-25T18:28:28.000Z","346","2022-01-25T18:34:14.000Z","17i1dsvx","-","finished","2022-01-25T18:34:14.000Z","","64","0.4","50","256","cs","4","0.9701494612250232","0.08895102291153027","0.947133494048516","0.1569279026111652"
"flowing-sweep-641","2022-01-26T12:32:16.000Z","53","2022-01-26T12:33:09.000Z","c5bmw63o","-","finished","2022-01-26T12:33:09.000Z","","128","0.4","250","512","hy","4","0.5429283933024581","1.3394736871123314","0.6170927411830566","1.11540424823761"
"flowing-sweep-517","2022-01-26T09:15:34.000Z","245","2022-01-26T09:19:39.000Z","3c0jdj37","-","finished","2022-01-26T09:19:39.000Z","","256","0.1","250","256","cs","4","0.9929071605425702","0.021974017009413316","0.9422743709507309","0.2455339443844718"
"flowing-sweep-353","2022-01-26T04:22:46.000Z","68","2022-01-26T04:23:54.000Z","a786ugn2","-","finished","2022-01-26T04:23:54.000Z","","128","0.1","150","512","lt","4","0.6915450057767041","0.8583134538248965","0.6659745652738126","0.9695282101631164"
"flowing-sweep-120","2022-01-25T21:19:47.000Z","135","2022-01-25T21:22:02.000Z","i3yoh0wj","-","finished","2022-01-25T21:22:02.000Z","","64","0.4","150","256","es","3","0.9682875043144474","0.09599030194048946","0.9463323462303996","0.1782140064239502"
"floral-sweep-682","2022-01-26T13:51:18.000Z","452","2022-01-26T13:58:50.000Z","pzmy28mi","-","finished","2022-01-26T13:58:50.000Z","","64","0.1","200","512","cs","3","0.9964521900636298","0.01069599659056761","0.9421927577720858","0.2930084748000934"
"floral-sweep-576","2022-01-26T10:52:57.000Z","192","2022-01-26T10:56:09.000Z","4pc93if0","-","finished","2022-01-26T10:56:09.000Z","","128","0.2","150","512","en","4","0.9591076613257994","0.12847258477490775","0.9091379036106252","0.31129485834389925"
"floral-sweep-297","2022-01-26T02:44:13.000Z","17","2022-01-26T02:44:30.000Z","fdjqyhyf","-","finished","2022-01-26T02:44:30.000Z","","256","0.1","50","256","ta","4","0.2968873439721915","2.109416961669922","0.2929532858273951","2.0820040702819824"
"floral-sweep-165","2022-01-25T22:25:45.000Z","15","2022-01-25T22:26:00.000Z","b7sgxfcx","-","finished","2022-01-25T22:26:00.000Z","","128","0.1","150","64","ta","3","0.33006794122294203","2.041359961032867","0.3412509897070467","2.048203945159912"
"firm-sweep-784","2022-01-26T16:42:22.000Z","141","2022-01-26T16:44:43.000Z","qqsgdxya","-","finished","2022-01-26T16:44:43.000Z","","128","0.4","150","512","en","3","0.954899162210513","0.1404728887184542","0.9119214251630348","0.29539476335048676"
"firm-sweep-775","2022-01-26T16:26:53.000Z","109","2022-01-26T16:28:42.000Z","pu0c0nts","-","finished","2022-01-26T16:28:42.000Z","","128","0.1","50","256","es","3","0.9680547856373354","0.0972658521286002","0.94133210350017","0.19140096811147836"
"firm-sweep-629","2022-01-26T12:19:20.000Z","25","2022-01-26T12:19:45.000Z","eajha9k8","-","finished","2022-01-26T12:19:45.000Z","","64","0.4","250","64","hy","4","0.8199263745398409","0.6078482308695393","0.8201156932263483","0.597372442483902"
"firm-sweep-561","2022-01-26T10:29:54.000Z","44","2022-01-26T10:30:38.000Z","2jtn9ld3","-","finished","2022-01-26T10:30:38.000Z","","128","0.1","200","512","hy","3","0.8045600285001782","0.6272973753511906","0.8089195745474902","0.6235235035419464"
"firm-sweep-474","2022-01-26T07:59:04.000Z","44","2022-01-26T07:59:48.000Z","d63ipxrf","-","finished","2022-01-26T07:59:48.000Z","","64","0.4","200","256","hy","4","0.8751929699560622","0.3796136638810558","0.843067736518007","0.48069285601377487"
"firm-sweep-15","2022-01-25T18:49:53.000Z","22","2022-01-25T18:50:15.000Z","iwvrj1en","-","finished","2022-01-25T18:50:15.000Z","","128","0.1","250","64","hy","4","0.8180976131100819","0.6589746251702309","0.8020153013621945","0.679850310087204"
"fine-sweep-830","2022-01-26T18:00:58.000Z","14","2022-01-26T18:01:12.000Z","pdlwtk8s","-","finished","2022-01-26T18:01:12.000Z","","256","0.4","50","64","ta","4","0.28314109653973774","2.2024465799331665","0.2905779889152811","2.1440157890319824"
"fine-sweep-743","2022-01-26T15:32:52.000Z","133","2022-01-26T15:35:05.000Z","4w3qqvy5","-","finished","2022-01-26T15:35:05.000Z","","256","0.1","50","512","en","3","0.9505733530153578","0.155745730716355","0.9054397964052808","0.3081312756985426"
"fine-sweep-680","2022-01-26T13:40:39.000Z","87","2022-01-26T13:42:06.000Z","xo7gktnn","-","finished","2022-01-26T13:42:06.000Z","","128","0.4","150","256","ar","3","0.9727034841246296","0.08087574036753907","0.94473339702084","0.15870410736118043"
"fine-sweep-481","2022-01-26T08:17:18.000Z","61","2022-01-26T08:18:19.000Z","8ta4gzjn","-","finished","2022-01-26T08:18:19.000Z","","128","0.2","50","64","en","4","0.9289003157596316","0.2377334770803549","0.9012247494830604","0.3278300166130066"
"fine-sweep-470","2022-01-26T07:50:24.000Z","94","2022-01-26T07:51:58.000Z","2m4f8395","-","finished","2022-01-26T07:51:58.000Z","","256","0.1","250","256","es","3","0.9820205210806514","0.056727049074002674","0.9385407058595078","0.23332089398588457"
"fiery-sweep-799","2022-01-26T17:05:36.000Z","14","2022-01-26T17:05:50.000Z","hndt0j0y","-","finished","2022-01-26T17:05:50.000Z","","256","0.4","250","64","ta","3","0.26923684626323274","2.2011613845825195","0.2913697545526524","2.1178171634674072"
"fiery-sweep-712","2022-01-26T14:43:56.000Z","159","2022-01-26T14:46:35.000Z","394qhphp","-","finished","2022-01-26T14:46:35.000Z","","128","0.4","150","512","ar","3","0.9656325131833536","0.10334203924451556","0.9420797509110852","0.17196088603564672"
"fiery-sweep-113","2022-01-25T21:07:19.000Z","28","2022-01-25T21:07:47.000Z","qm16nmbl","-","finished","2022-01-25T21:07:47.000Z","","64","0.1","150","64","lt","3","0.9073626719882364","0.3151378736302659","0.8030971537330219","0.6293971568346024"
"feasible-sweep-659","2022-01-26T13:02:37.000Z","72","2022-01-26T13:03:49.000Z","u6ch890f","-","finished","2022-01-26T13:03:49.000Z","","256","0.1","50","256","ar","3","0.966602170438294","0.10291904211044312","0.9396383964901108","0.17985546216368675"
"feasible-sweep-656","2022-01-26T13:00:16.000Z","26","2022-01-26T13:00:42.000Z","cbfat23p","-","finished","2022-01-26T13:00:42.000Z","","128","0.2","250","64","hy","3","0.8434627716423228","0.5598343871533871","0.8176898675125956","0.5895764529705048"
"feasible-sweep-441","2022-01-26T06:54:22.000Z","15","2022-01-26T06:54:37.000Z","t3tdfwzc","-","finished","2022-01-26T06:54:37.000Z","","64","0.2","250","64","ta","4","0.45884025912466425","1.683264204433986","0.4758511480601742","1.6956579089164734"
"feasible-sweep-234","2022-01-26T00:58:28.000Z","361","2022-01-26T01:04:29.000Z","xaebgvso","-","finished","2022-01-26T01:04:29.000Z","","64","0.1","50","256","cs","4","0.9825820882865274","0.05164107068226888","0.9446160413841596","0.1805557437497994"
"fearless-sweep-97","2022-01-25T20:48:10.000Z","48","2022-01-25T20:48:58.000Z","y2f4qw3f","-","finished","2022-01-25T20:48:58.000Z","","64","0.1","150","512","hy","3","0.8858567866049163","0.3602672526913305","0.838029483112521","0.5022229999303818"
"fearless-sweep-774","2022-01-26T16:17:37.000Z","551","2022-01-26T16:26:48.000Z","5tr74958","-","finished","2022-01-26T16:26:48.000Z","","128","0.4","250","512","cs","4","0.9799073287576964","0.06083916695072101","0.9453819496760584","0.17128758142664008"
"fearless-sweep-657","2022-01-26T13:00:47.000Z","16","2022-01-26T13:01:03.000Z","pgfutha1","-","finished","2022-01-26T13:01:03.000Z","","64","0.4","250","256","ta","3","0.5514299257386633","1.3405286073684692","0.552652414885194","1.481833279132843"
"fearless-sweep-31","2022-01-25T19:11:08.000Z","34","2022-01-25T19:11:42.000Z","hz6b7ill","-","finished","2022-01-25T19:11:42.000Z","","64","0.2","250","256","hy","3","0.939247120294502","0.1851965289923453","0.843814144429931","0.4799776524305344"
"fearless-sweep-236","2022-01-26T01:07:39.000Z","54","2022-01-26T01:08:33.000Z","o0rnueft","-","finished","2022-01-26T01:08:33.000Z","","64","0.2","150","512","lt","3","0.900325596050835","0.3012545616240115","0.8053464832597975","0.601088234782219"
"fearless-sweep-225","2022-01-26T00:46:46.000Z","35","2022-01-26T00:47:21.000Z","nvchb3xo","-","finished","2022-01-26T00:47:21.000Z","","256","0.2","200","256","lt","4","0.6971536603297973","0.8763677954673768","0.6777402889523315","0.9416179656982422"
"fast-sweep-823","2022-01-26T17:55:56.000Z","32","2022-01-26T17:56:28.000Z","yutwl510","-","finished","2022-01-26T17:56:28.000Z","","256","0.4","200","512","af","3","0.3759662477134596","1.9605254133542376","0.46379537333082566","1.7045882940292358"
"fast-sweep-616","2022-01-26T12:07:27.000Z","128","2022-01-26T12:09:35.000Z","4pleqo09","-","finished","2022-01-26T12:09:35.000Z","","256","0.4","200","64","cs","4","0.9669074969728229","0.11197937138241491","0.9422115915825424","0.1813211668584798"
"fast-sweep-392","2022-01-26T05:27:38.000Z","38","2022-01-26T05:28:16.000Z","3tz25jp9","-","finished","2022-01-26T05:28:16.000Z","","64","0.1","250","256","hy","4","0.9442821517634484","0.1694859770997878","0.8357902593767494","0.5142780095338821"
"fast-sweep-30","2022-01-25T19:09:00.000Z","123","2022-01-25T19:11:03.000Z","vg1l4u40","-","finished","2022-01-25T19:11:03.000Z","","256","0.1","150","64","cs","3","0.9860548270095104","0.04531618417954884","0.9381811561448444","0.22093305877737096"
"fancy-sweep-857","2022-01-26T18:52:24.000Z","22","2022-01-26T18:52:46.000Z","oq10v929","-","finished","2022-01-26T18:52:46.000Z","","256","0.1","250","256","af","4","0.6647784268602113","1.0491604506969452","0.7114914425427873","0.9569549560546876"
"fancy-sweep-814","2022-01-26T17:33:28.000Z","386","2022-01-26T17:39:54.000Z","fgniyrxr","-","finished","2022-01-26T17:39:54.000Z","","256","0.4","200","512","cs","3","0.9785018288181706","0.06346287733755229","0.9475478378785596","0.17140412189670512"
"fancy-sweep-695","2022-01-26T14:25:42.000Z","14","2022-01-26T14:25:56.000Z","6tyh11jd","-","failed","2022-01-26T14:25:56.000Z","","256","0.2","150","512","ar","3","","","",""
"fancy-sweep-687","2022-01-26T14:04:01.000Z","123","2022-01-26T14:06:04.000Z","s4yg7isk","-","finished","2022-01-26T14:06:04.000Z","","64","0.2","150","256","en","4","0.977315163305407","0.0691167053063305","0.9149435342770796","0.3353240746073425"
"fancy-sweep-606","2022-01-26T11:57:43.000Z","66","2022-01-26T11:58:49.000Z","1t4ydudq","-","finished","2022-01-26T11:58:49.000Z","","64","0.1","50","512","lt","4","0.7613485978363618","0.6741983133393366","0.6995414828272342","0.8510911166667938"
"fancy-sweep-600","2022-01-26T11:51:46.000Z","21","2022-01-26T11:52:07.000Z","vzyecal2","-","finished","2022-01-26T11:52:07.000Z","","128","0.2","50","64","hy","4","0.6375014843842775","1.1273801177740097","0.6710207128195559","0.9975363612174988"
"fancy-sweep-541","2022-01-26T09:58:42.000Z","17","2022-01-26T09:58:59.000Z","wmtzftlo","-","finished","2022-01-26T09:58:59.000Z","","256","0.1","200","64","af","3","0.4393697999645955","1.7727357347806294","0.48655256723716384","1.6990994215011597"
"fancy-sweep-163","2022-01-25T22:24:12.000Z","69","2022-01-25T22:25:21.000Z","q20alo4b","-","finished","2022-01-25T22:25:21.000Z","","64","0.2","150","512","lt","4","0.8129608234429156","0.538692337435645","0.7633013236439138","0.7219610154628754"
"fancy-sweep-114","2022-01-25T21:07:50.000Z","111","2022-01-25T21:09:41.000Z","so47tioi","-","finished","2022-01-25T21:09:41.000Z","","128","0.2","150","256","es","3","0.9748899162212762","0.07615495885948877","0.9435652216126996","0.2003684273132911"
"fanciful-sweep-689","2022-01-26T14:16:34.000Z","16","2022-01-26T14:16:50.000Z","j5u1eci5","-","finished","2022-01-26T14:16:50.000Z","","256","0.2","250","256","ta","3","0.36956865223574026","1.9113070964813232","0.3800475059382422","1.868688702583313"
"fanciful-sweep-479","2022-01-26T08:15:45.000Z","44","2022-01-26T08:16:29.000Z","hii49qdd","-","finished","2022-01-26T08:16:29.000Z","","64","0.2","150","256","hy","3","0.9263982899893124","0.2170391510571203","0.8486657958574361","0.47920111566782"
"fanciful-sweep-461","2022-01-26T07:29:48.000Z","229","2022-01-26T07:33:37.000Z","ntycbff0","-","finished","2022-01-26T07:33:37.000Z","","64","0.1","50","512","ar","4","0.9717205438935944","0.08189298070429527","0.940876764674663","0.1694804040285257"
"fanciful-sweep-436","2022-01-26T06:43:48.000Z","36","2022-01-26T06:44:24.000Z","ssvs3k01","-","finished","2022-01-26T06:44:24.000Z","","64","0.1","150","256","lt","3","0.9540804537338516","0.1436611099823101","0.8011938749026732","0.6741362333297729"
"fallen-sweep-815","2022-01-26T17:40:00.000Z","53","2022-01-26T17:40:53.000Z","fyt9b8uf","-","finished","2022-01-26T17:40:53.000Z","","64","0.4","250","512","lt","3","0.8763575254700137","0.3622025154732369","0.798771520027684","0.5985066652297973"
"fallen-sweep-74","2022-01-25T20:14:58.000Z","303","2022-01-25T20:20:01.000Z","0j96c2eu","-","finished","2022-01-25T20:20:01.000Z","","64","0.1","200","512","es","4","0.9810530389398489","0.05711733633736232","0.9391960774794892","0.2346674144268036"
"fallen-sweep-638","2022-01-26T12:28:38.000Z","135","2022-01-26T12:30:53.000Z","1yb3vxva","-","finished","2022-01-26T12:30:53.000Z","","128","0.1","50","64","cs","3","0.978315540992358","0.0687152088720065","0.942023253477977","0.18642988045738168"
"fallen-sweep-382","2022-01-26T05:11:03.000Z","86","2022-01-26T05:12:29.000Z","9bv0ss7k","-","finished","2022-01-26T05:12:29.000Z","","128","0.2","150","256","ar","3","0.98372392662484","0.04879155230461335","0.9416197855853944","0.18579886853694916"
"fallen-sweep-349","2022-01-26T04:16:50.000Z","35","2022-01-26T04:17:25.000Z","2ftjg7a3","-","finished","2022-01-26T04:17:25.000Z","","128","0.1","50","256","lt","4","0.8383153030143893","0.4949030107573459","0.765031577126049","0.6952421426773071"
"faithful-sweep-753","2022-01-26T15:51:29.000Z","22","2022-01-26T15:51:51.000Z","0uzk9m9e","-","finished","2022-01-26T15:51:51.000Z","","256","0.1","250","64","hy","3","0.603942524640779","1.2527525424957275","0.659078186228774","1.1262866258621216"
"faithful-sweep-635","2022-01-26T12:27:30.000Z","16","2022-01-26T12:27:46.000Z","svwg3ouc","-","finished","2022-01-26T12:27:46.000Z","","256","0.4","50","64","ta","4","0.28314109653973774","2.2024465799331665","0.2905779889152811","2.1440157890319824"
"faithful-sweep-506","2022-01-26T08:51:13.000Z","554","2022-01-26T09:00:27.000Z","h0awyjfk","-","finished","2022-01-26T09:00:27.000Z","","128","0.4","200","512","cs","4","0.9766709253361174","0.07022521451115608","0.9458779066847472","0.16851611374175712"
"faithful-sweep-220","2022-01-26T00:34:01.000Z","627","2022-01-26T00:44:28.000Z","f3s8hs3l","-","finished","2022-01-26T00:44:28.000Z","","64","0.4","250","256","hy","3","0.9008193801211256","0.29384630437820186","0.8425079305840641","0.4700355976819992"
"faithful-sweep-201","2022-01-25T23:35:45.000Z","16","2022-01-25T23:36:01.000Z","zostettx","-","finished","2022-01-25T23:36:01.000Z","","128","0.1","50","64","ta","4","0.29088323589824616","2.1418187618255615","0.2913697545526524","2.0990006923675537"
"expert-sweep-811","2022-01-26T17:26:41.000Z","22","2022-01-26T17:27:03.000Z","duk5wtzk","-","finished","2022-01-26T17:27:03.000Z","","128","0.4","50","64","hy","4","0.5425483909274433","1.3806173130869863","0.6213845866766188","1.1627829670906067"
"expert-sweep-764","2022-01-26T16:05:45.000Z","152","2022-01-26T16:08:17.000Z","08hi0uzg","-","finished","2022-01-26T16:08:17.000Z","","128","0.4","250","64","cs","3","0.9797975023529264","0.06516656642922988","0.9432035055999196","0.19253785408114735"
"expert-sweep-587","2022-01-26T11:19:04.000Z","260","2022-01-26T11:23:24.000Z","f4p98943","-","finished","2022-01-26T11:23:24.000Z","","128","0.2","200","512","es","4","0.9663080881506972","0.10381274422009786","0.9423515704645856","0.19145058783201072"
"expert-sweep-224","2022-01-26T00:46:00.000Z","42","2022-01-26T00:46:42.000Z","1lyr1yeq","-","finished","2022-01-26T00:46:42.000Z","","256","0.1","150","64","ar","3","0.970299265451422","0.10452560931444169","0.9373739518097868","0.19897005334496495"
"exalted-sweep-693","2022-01-26T14:23:37.000Z","71","2022-01-26T14:24:48.000Z","o9dn4ivt","-","finished","2022-01-26T14:24:48.000Z","","256","0.4","150","256","en","3","0.948500874937679","0.16188538044082876","0.9092969619850484","0.29991548880934715"
"exalted-sweep-675","2022-01-26T13:35:16.000Z","38","2022-01-26T13:35:54.000Z","7qfzv4l8","-","finished","2022-01-26T13:35:54.000Z","","256","0.1","200","512","af","4","0.2322829999409925","2.3412172396977744","0.2719578709798759","2.2957003116607666"
"exalted-sweep-43","2022-01-25T19:29:07.000Z","144","2022-01-25T19:31:31.000Z","1atzhdoo","-","finished","2022-01-25T19:31:31.000Z","","128","0.2","250","64","cs","3","0.9891688921574217","0.03477857143833087","0.9410564512078752","0.2307888515395661"
"exalted-sweep-396","2022-01-26T05:42:51.000Z","23","2022-01-26T05:43:14.000Z","qws4lex5","-","finished","2022-01-26T05:43:14.000Z","","128","0.2","250","64","hy","4","0.7801923762023513","0.7610477730631828","0.7848479193879455","0.7293038964271545"
"ethereal-sweep-78","2022-01-25T20:21:30.000Z","16","2022-01-25T20:21:46.000Z","zy5qnasu","-","finished","2022-01-25T20:21:46.000Z","","128","0.1","250","64","ta","4","0.3420761573708327","1.9967336654663088","0.35233570863024544","1.999003529548645"
"ethereal-sweep-679","2022-01-26T13:39:47.000Z","49","2022-01-26T13:40:36.000Z","pthcl06d","-","finished","2022-01-26T13:40:36.000Z","","256","0.4","200","64","en","4","0.9220083485673508","0.27562654352917965","0.90074757435979","0.35396434739232063"
"ethereal-sweep-590","2022-01-26T11:28:51.000Z","272","2022-01-26T11:33:23.000Z","ycwbc2dd","-","finished","2022-01-26T11:33:23.000Z","","256","0.4","200","512","es","4","0.9485534834586702","0.1652154102921486","0.942642846740133","0.18271749573094503"
